name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Burnley,2021-10-19,17.3,13.7,15.5,17.3,13.7,15.5,14.1,91.7,7.032,100,45.83,rain,0,0,49.1,28,212.6,1005.8,93.1,33.9,16.3,1.3,1,,2021-10-19T07:44:13,2021-10-19T18:02:42,0.46,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"E8328,03346099999,03318099999,03344099999,03265099999,03316099999,03351099999"
Burnley,2021-10-20,14.7,7.1,10.6,14.7,4.7,9.9,8.8,88.4,5.203,100,37.5,rain,0,0,37.6,23.2,267.3,996.2,61.4,30.3,29.7,2.6,1,,2021-10-20T07:46:06,2021-10-20T18:00:27,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"E8328,03346099999,03318099999,03344099999,03265099999,03316099999,03351099999"
Burnley,2021-10-21,9.4,3.5,6.9,7.1,-0.9,3.5,2.7,75.7,2.06,100,29.17,rain,0,0,47.1,30.6,304.3,1006.1,37.2,48.6,102.6,8.9,4,,2021-10-21T07:48:01,2021-10-21T17:58:14,0.53,"Rain, Partially cloudy",Clearing in the afternoon with a chance of rain throughout the day.,rain,"E8328,03346099999,03318099999,03344099999,03265099999,03316099999,03351099999"
Burnley,2021-10-22,11.1,7.6,9.2,11.1,4.1,7,6.3,82.4,2.085,100,37.5,rain,0,0,49.6,28.3,286.9,1017.5,83.1,44.2,70.4,5.9,3,,2021-10-22T07:49:55,2021-10-22T17:56:01,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"E8328,03346099999,03318099999,03344099999,03265099999,03316099999,03351099999"
Burnley,2021-10-23,11.5,8.5,9.8,11.5,6,8.7,6.6,80.8,0,0,0,,0,0,36.5,24,198.6,1021.1,95,45.2,52.1,4.5,2,,2021-10-23T07:51:50,2021-10-23T17:53:50,0.59,Overcast,Cloudy skies throughout the day.,cloudy,"E8328,03346099999,03318099999,03344099999,03265099999,03316099999,03351099999"
Burnley,2021-10-24,12.1,9.8,10.7,12.1,6.5,10.1,7.8,82.1,1.749,100,33.33,rain,0,0,50.9,29.8,188.7,1012.9,85.7,44.3,48.2,4.1,3,,2021-10-24T07:53:45,2021-10-24T17:51:40,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"E8328,03346099999,03318099999,F0705,03344099999,03265099999,03316099999,03351099999"
Burnley,2021-10-25,13.2,8,10.3,13.2,5.4,9.4,7.8,84.7,0.772,100,33.33,rain,0,0,46.4,23.3,228.2,1011.1,64.3,32.7,71.9,6.2,4,,2021-10-25T07:55:40,2021-10-25T17:49:31,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"E8328,03346099999,03318099999,03344099999,03265099999,03316099999,03351099999"
Burnley,2021-10-26,15,8,11.4,15,4.9,10.4,9.3,87,0.864,100,16.67,rain,0,0,57.7,31.2,217.3,1012.2,81.9,34.7,50.3,4.3,3,,2021-10-26T07:57:35,2021-10-26T17:47:23,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"E8328,03346099999,03318099999,D6643,03344099999,03265099999,03316099999,03351099999"
Burnley,2021-10-27,15.4,13.6,14.5,15.4,13.6,14.5,11.2,80.7,2.091,100,20.83,rain,0,0,56,36.4,211.4,1009.9,89.8,49.1,24.3,2.1,2,,2021-10-27T07:59:31,2021-10-27T17:45:16,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"E8328,03346099999,03318099999,03344099999,03265099999,03316099999,03351099999"
Burnley,2021-10-28,14.9,12.5,13.6,14.9,12.5,13.6,10.8,82.9,5.921,100,41.67,rain,0,0,55.3,32.3,186.9,1002.1,83.5,40.5,39,3.4,2,,2021-10-28T08:01:27,2021-10-28T17:43:11,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"E8328,03346099999,03318099999,03344099999,03265099999,03316099999,03351099999"
Burnley,2021-10-29,13.2,8,10.9,13.2,6.3,10.4,9,88.5,12.724,100,66.67,rain,0,0,65.4,28.7,190.2,992.6,69.9,33.2,42.7,3.7,2,,2021-10-29T08:03:23,2021-10-29T17:41:08,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"E8328,03346099999,03318099999,03344099999,03265099999,03316099999,03351099999"
Burnley,2021-10-30,10.8,7,8.9,10.8,4.4,7.1,6.7,86.2,6.643,100,41.67,rain,0,0,40.5,18.4,198,993,50.5,37.1,50.2,4.2,3,,2021-10-30T08:05:19,2021-10-30T17:39:05,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"E8328,03346099999,03318099999,03344099999,03265099999,03316099999,03351099999"
Burnley,2021-10-31,10.8,5.9,8.2,10.8,3.2,5.6,6.5,89.7,20.668,100,66.67,rain,0,0,62,29.7,182.3,985.9,77.2,28.2,30.9,2.8,3,,2021-10-31T07:07:16,2021-10-31T16:37:05,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"E8328,03346099999,03318099999,03344099999,03265099999,03316099999,03351099999"
Burnley,2021-11-01,9.1,6.7,8,6.4,3.7,4.8,6,87.1,20.238,100,95.83,rain,0,0,67.2,35.2,251,987.2,88.2,29.3,42.9,3.7,2,,2021-11-01T07:09:12,2021-11-01T16:35:05,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"E8328,03346099999,03318099999,03344099999,03265099999,03316099999,03351099999"
Burnley,2021-11-02,9.8,4.7,6.5,8.4,2.1,4.8,4.7,88.6,2.985,100,62.5,rain,0,0,30.5,15.8,241.3,997.3,51.1,36.4,73.6,6.3,4,,2021-11-02T07:11:09,2021-11-02T16:33:08,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"E8328,03346099999,03318099999,03344099999,03265099999,03316099999,03351099999"
Burnley,2021-11-03,9,4.8,6.6,6.9,2.6,4.8,4.6,87.2,0.172,100,8.33,rain,0,0,30.4,17,350,1006.4,86.9,47.7,35.6,3.1,2,,2021-11-03T07:13:05,2021-11-03T16:31:12,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"E8328,03346099999,03318099999,03344099999,03265099999,03316099999,03351099999"
Burnley,2021-11-04,7.7,2,4.9,5.1,0.6,2.5,1.4,78.3,0.026,100,4.17,rain,0,0,32,19.6,332.1,1017.4,49.4,62.3,51.9,4.6,3,,2021-11-04T07:15:01,2021-11-04T16:29:17,0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"E8328,03346099999,03318099999,03344099999,03265099999,03316099999,03351099999"
Burnley,2021-11-05,10.2,0.8,6.6,10.2,-0.5,5,5.1,89.9,0.063,100,8.33,rain,0,0,30,17.7,266.7,1024.4,71.1,34.7,40.5,3.6,2,,2021-11-05T07:16:58,2021-11-05T16:27:25,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"E8328,03346099999,03318099999,F5682,03344099999,03265099999,03316099999,03351099999"
Burnley,2021-11-06,11.8,9.3,10.2,11.8,6.1,8.6,7.7,84.4,2.828,100,29.17,rain,0,0,57.5,37.2,252.7,1018.5,83.8,31,28.1,2.5,2,,2021-11-06T07:18:54,2021-11-06T16:25:34,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"E8328,03346099999,03318099999,03344099999,03265099999,03316099999,03351099999"
Burnley,2021-11-07,9.8,7.6,8.7,7,4.8,5.7,4.3,74,0,0,0,,0,0,54.4,32.4,290.2,1018.6,50.4,20.9,47.2,4,3,,2021-11-07T07:20:50,2021-11-07T16:23:45,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E8328,03346099999,03318099999,03344099999,03265099999,03316099999,03351099999"
Burnley,2021-11-08,12,6.6,9.4,12,4.3,8.7,7.3,86.9,0.022,100,4.17,rain,0,0,34.3,17.4,213.4,1020.3,75.9,22.8,41.3,3.5,3,,2021-11-08T07:22:46,2021-11-08T16:21:58,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"E8328,03346099999,03318099999,03344099999,F1692,03265099999,03316099999,03351099999"
Burnley,2021-11-09,13.9,10.2,12.1,13.9,10.2,12.1,10.4,89.6,0.94,100,29.17,rain,0,0,42.2,21.5,221.8,1018.4,84.7,24.6,64.6,5.7,4,,2021-11-09T07:24:42,2021-11-09T16:20:13,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"E8328,03346099999,03318099999,03344099999,03265099999,03316099999,03351099999"
Burnley,2021-11-10,10.7,8.8,9.6,10.7,7.6,9.1,8.3,91.6,1.057,100,41.67,rain,0,0,21.3,13.2,253.9,1022.1,97.4,29.6,21.3,1.8,1,,2021-11-10T07:26:37,2021-11-10T16:18:30,0.19,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"E8328,03346099999,03318099999,03344099999,03265099999,03316099999,03351099999"
Burnley,2021-11-11,11.2,7.7,9.7,11.2,6.2,9.3,7.9,88.6,0.015,100,4.17,rain,0,0,38.6,22.6,185.9,1019.9,87.3,27,36.6,3.2,3,,2021-11-11T07:28:32,2021-11-11T16:16:49,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"E8328,03346099999,03318099999,03344099999,03265099999,03316099999,03351099999"
Burnley,2021-11-12,11.3,9.6,10.5,11.3,6.4,9.5,8.7,88.8,4.154,100,70.83,rain,0,0,49.7,32,225.6,1005.2,93.3,27.6,24.2,2.1,2,,2021-11-12T07:30:27,2021-11-12T16:15:10,0.26,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"E8328,03346099999,03318099999,03344099999,03265099999,03316099999,03351099999"
Burnley,2021-11-13,12,7.6,9.8,12,7.3,9.3,7.6,86.3,0.196,100,8.33,rain,0,0,40.7,23.3,308.7,1016.1,84.4,36.5,51.7,4.5,3,,2021-11-13T07:32:21,2021-11-13T16:13:34,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"E8328,03346099999,03318099999,03344099999,03265099999,03316099999,03351099999"
Burnley,2021-11-14,10.7,5.5,7.6,10.7,4.3,7.1,6.6,93.3,0.095,100,4.17,rain,0,0,14.8,8.2,103.6,1026,64.6,14.5,37.8,3.2,3,,2021-11-14T07:34:15,2021-11-14T16:11:59,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"E8328,03346099999,03318099999,03344099999,03265099999,03316099999,03351099999"
Burnley,2021-11-15,10.7,6.1,8.8,10.7,4.8,8,7.7,93.1,0.352,100,20.83,rain,0,0,23.1,13.9,194.8,1026.4,89.4,9.9,22.7,2,2,,2021-11-15T07:36:08,2021-11-15T16:10:27,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"E8328,03318099999,03344099999,03265099999,03316099999,03351099999"
Burnley,2021-11-16,10.1,7.8,9.2,10.1,6.8,7.7,8,92.1,0.542,100,33.33,rain,0,0,32.7,21.2,226.7,1020.1,93.4,23.1,19.5,1.7,1,,2021-11-16T07:38:00,2021-11-16T16:08:58,0.4,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"E8328,03318099999,03344099999,03265099999,03316099999,03351099999"
Burnley,2021-11-17,10.1,7.3,8.8,10.1,4.1,6.4,5.9,82,0.158,100,12.5,rain,0,0,35.7,24.3,269.1,1021.4,78.2,23.6,31.7,2.7,2,,2021-11-17T07:39:51,2021-11-17T16:07:31,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"E8328,03318099999,03346099999,03344099999,03265099999,03316099999,03351099999"
Burnley,2021-11-18,12.2,9,11.1,12.2,6,10.5,9.7,90.6,0.739,100,37.5,rain,0,0,48.1,31.4,251.7,1024.8,95.9,22.8,18.1,1.5,1,,2021-11-18T07:41:42,2021-11-18T16:06:06,0.47,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"E8328,03346099999,03318099999,03344099999,03265099999,03316099999,03351099999"
Burnley,2021-11-19,12.2,9.7,11,12.2,8,10.8,8.7,85.6,0,0,0,,0,0,44.9,24.8,263.4,1027.6,81.2,54.9,28.6,2.6,2,,2021-11-19T07:43:32,2021-11-19T16:04:45,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E8328,03346099999,03318099999,03344099999,F1692,03265099999,03316099999,03351099999"
Burnley,2021-11-20,10.8,6.1,9.2,10.8,3.4,7.2,6.2,81.8,0.231,100,16.67,rain,0,0,38.5,24.9,270,1021.6,89.2,48.4,23.8,1.9,2,,2021-11-20T07:45:21,2021-11-20T16:03:25,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"E8328,03346099999,03318099999,03344099999,03265099999,03316099999,03351099999"
Burnley,2021-11-21,6,2,4.1,2.6,-1.4,0.7,0.7,78.9,0.071,100,8.33,rain,0,0,38.5,28.5,343.5,1023.1,29.6,59.3,45.8,3.8,3,,2021-11-21T07:47:08,2021-11-21T16:02:09,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"E8328,03346099999,03318099999,03344099999,03265099999,03316099999,03351099999"
Burnley,2021-11-22,7.4,1.3,3.7,6.9,-1.3,1.7,1.3,84.6,0.082,100,8.33,rain,0,0,24.7,12,335.4,1032.9,26.6,43.4,48,4.3,2,,2021-11-22T07:48:55,2021-11-22T16:00:55,0.6,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"E8328,03346099999,03318099999,03344099999,03265099999,03316099999,03351099999"
Burnley,2021-11-23,7.3,4.6,6.2,5.6,1.8,4.1,4.5,88.9,0.037,100,8.33,rain,0,0,32.7,14.9,314.7,1032.2,90.2,48.1,29.3,2.5,2,,2021-11-23T07:50:40,2021-11-23T15:59:44,0.64,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"E8328,03346099999,03318099999,03344099999,03265099999,03316099999,03351099999"
Burnley,2021-11-24,7.7,2.8,6.2,5.3,0.1,3.7,3.8,84.6,0.521,100,16.67,rain,0,0,28.6,18.1,274,1020.7,91.2,37.8,28.5,2.3,2,,2021-11-24T07:52:24,2021-11-24T15:58:36,0.67,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"E8328,03346099999,03318099999,03344099999,03265099999,03316099999,03351099999"
Burnley,2021-11-25,4.7,1.3,2.7,1.9,-2.5,-0.6,-0.5,79.6,0.101,100,20.83,rain,0,0,37.5,23.9,301.5,1017.4,29.3,42.7,38,3.3,2,,2021-11-25T07:54:06,2021-11-25T15:57:31,0.7,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"E8328,03346099999,03318099999,03344099999,03265099999,03316099999,03351099999"
Burnley,2021-11-26,7.3,2.6,5.1,3,-4.3,0.2,2.3,82.3,7.836,100,62.5,rain,0,0,83.9,55.5,298,991.7,77.6,32.3,30.5,2.7,2,,2021-11-26T07:55:47,2021-11-26T15:56:29,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"E8328,03346099999,03318099999,03344099999,03265099999,03316099999,03351099999"
Burnley,2021-11-27,3.1,-0.6,1.6,-3.5,-6.6,-4.7,-2.4,75.2,9.516,100,54.17,"rain,snow",2.3,3,73.1,46.8,347.9,1000.9,63.7,33.6,26.5,2.4,2,,2021-11-27T07:57:26,2021-11-27T15:55:30,0.75,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"E8328,03346099999,03318099999,03344099999,03265099999,03316099999,03351099999"
Burnley,2021-11-28,0.4,-2.7,-1.3,-1.1,-6.9,-4.4,-3.9,83,0.546,100,25,"rain,snow",0.3,3.8,32.5,19.5,330.2,1008.9,57.1,36.4,9.8,0.9,0,,2021-11-28T07:59:04,2021-11-28T15:54:35,0.81,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"E8328,03346099999,03318099999,03344099999,03265099999,03316099999,03351099999"
Burnley,2021-11-29,7.6,-2.9,1.2,4.6,-6,-1.8,0,91.5,2.285,100,33.33,"rain,snow",0,5.9,41.1,27.7,261.5,1012.7,83,16.5,15.6,1.3,1,,2021-11-29T08:00:39,2021-11-29T15:53:42,0.84,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"E8328,03346099999,03318099999,F5682,03344099999,03265099999,03316099999,03351099999"
Burnley,2021-11-30,9.8,7.9,9.1,7.5,4.3,6,8.1,93.6,3.022,100,41.67,rain,0,0.1,50,29.5,257.1,1005,90.8,28.3,7.8,0.7,0,,2021-11-30T08:02:13,2021-11-30T15:52:53,0.87,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"E8328,03346099999,03318099999,F5682,03344099999,03265099999,03316099999,03351099999"
Burnley,2021-12-01,8.7,0.9,5,4.7,-4.6,0.7,2.3,82.8,6.566,100,45.83,rain,0,0,63.7,41.1,314.7,998.1,57.1,37.4,15.4,1.4,1,,2021-12-01T08:03:45,2021-12-01T15:52:07,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"E8328,03346099999,03318099999,F5682,03344099999,03265099999,03316099999,03351099999"
Burnley,2021-12-02,2.9,0.1,1.4,-0.6,-5.5,-2.6,-3.2,71.8,0.089,100,8.33,"rain,snow",0,0,35.1,23.3,301.9,1011.8,46.6,49.9,37.7,3.3,2,,2021-12-02T08:05:14,2021-12-02T15:51:25,0.94,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,rain,"E8328,03346099999,03318099999,03344099999,03265099999,03316099999,03351099999"
Burnley,2021-12-03,7.4,1.3,5.1,4.9,-3.4,1.9,3.7,90.8,1.276,100,37.5,"rain,snow",0,0.2,43.2,28.6,242.5,1001.2,84.4,23.3,16.7,1.4,1,,2021-12-03T08:06:42,2021-12-03T15:50:46,0.97,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"E8328,03346099999,03318099999,03344099999,03265099999,03316099999,03351099999"
Burnley,2021-12-04,5.5,3.5,4.3,3.9,-2,-0.4,2.6,88.9,13.602,100,100,rain,0,0,56.6,37.2,285.3,993.7,88.6,22.1,10.9,0.9,1,,2021-12-04T08:08:07,2021-12-04T15:50:10,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"E8328,03346099999,03318099999,03344099999,03265099999,03316099999,03351099999"
Burnley,2021-12-05,5.1,2.7,4,3.3,-1.8,0.5,1.8,85.7,1.367,100,37.5,rain,0,0,50.2,31.7,338.6,1009.8,94.6,44.7,14.8,1.2,1,,2021-12-05T08:09:29,2021-12-05T15:49:38,0.04,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"E8328,03346099999,03318099999,03344099999,03265099999,03316099999,03351099999"
Burnley,2021-12-06,4.8,2,3.1,2.1,-1.4,-0.3,1.6,90.1,5.88,100,66.67,"rain,snow",0.2,0,39.8,27.1,226.7,1006.4,81.5,24.5,9,0.8,1,,2021-12-06T08:10:50,2021-12-06T15:49:10,0.07,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"E8328,03346099999,03318099999,03344099999,03265099999,03316099999,03351099999"
Burnley,2021-12-07,5.2,1.5,3.5,0.4,-3.6,-1.2,1.5,86.8,1.699,100,25,rain,0,0,59.3,40.3,166.3,990.4,74,27.9,4.6,0.4,0,,2021-12-07T08:12:07,2021-12-07T15:48:45,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"E8328,03346099999,03318099999,03344099999,03265099999,03316099999,03351099999"
Burnley,2021-12-08,5.7,3.6,4.7,1.8,-1.8,0.1,3.2,90.3,4.274,100,62.5,rain,0,0.1,57,36.1,241.4,980.7,92.8,22.5,21.6,1.9,3,,2021-12-08T08:13:22,2021-12-08T15:48:24,0.14,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"E8328,03346099999,03318099999,03344099999,03265099999,03316099999,03351099999"
Burnley,2021-12-09,6.3,4.4,5.2,2.8,0.5,1.8,3.6,89.3,3.471,100,33.33,rain,0,0,46.4,22.8,246.8,994.8,70.8,27.8,22.5,1.9,1,,2021-12-09T08:14:34,2021-12-09T15:48:06,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"E8328,03346099999,03318099999,F5682,03344099999,03265099999,03316099999,03351099999"
Burnley,2021-12-10,5.8,3.2,4.1,2.3,-1.7,0,1.8,84.6,1.155,100,16.67,rain,0,0,43.4,27.6,297.2,998.9,35.7,41.3,32.9,2.7,2,,2021-12-10T08:15:43,2021-12-10T15:47:53,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"E8328,03346099999,03318099999,03344099999,03265099999,03316099999,03351099999"
Burnley,2021-12-11,10,2.8,5.7,7.6,-0.7,2.8,4.6,92.6,2.399,100,58.33,rain,0,0,36.9,24.7,212.3,1011.2,89.5,18.6,10.1,0.9,1,,2021-12-11T08:16:49,2021-12-11T15:47:43,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"E8328,03346099999,03318099999,F5682,F0705,03344099999,03265099999,03316099999,03351099999"
Burnley,2021-12-12,11.9,8.7,10.2,11.9,7.3,9.8,8.9,91.8,1.866,100,54.17,rain,0,0,50,28.9,212.9,1014,88,35.7,18,1.4,1,,2021-12-12T08:17:52,2021-12-12T15:47:36,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"E8328,03346099999,03318099999,03344099999,03265099999,03316099999,03351099999"
Burnley,2021-12-13,10.1,5.9,7.6,10.1,5.3,7.1,6.3,91.5,3.853,100,58.33,rain,0,0,44.9,26.5,234.4,1019.6,94.8,23.1,12.1,0.9,1,,2021-12-13T08:18:52,2021-12-13T15:47:34,0.31,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"E8328,03346099999,03318099999,03344099999,03265099999,03316099999,03351099999"
Burnley,2021-12-14,8.3,3.7,6.5,6.8,2,4.7,5.7,94.8,0.884,100,20.83,rain,0,0,32.9,17.8,229,1023.2,73.9,26.4,20.8,1.8,1,,2021-12-14T08:19:49,2021-12-14T15:47:35,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"E8328,03346099999,03318099999,03344099999,03265099999,03316099999,03351099999"
Burnley,2021-12-15,10.5,6.8,8.4,10.5,4.2,6.5,6.6,88.2,0,0,0,,0,0,37.6,19.2,241.1,1027.4,59,46.8,40.6,3.4,2,,2021-12-15T08:20:43,2021-12-15T15:47:40,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E8328,03346099999,03318099999,03344099999,03265099999,03316099999,03351099999"
Burnley,2021-12-16,9,4.6,6.9,8.1,3.2,5.5,5.8,92.8,0.041,100,8.33,rain,0,0,32.5,17.4,302.7,1037,61,17.9,21.7,1.8,2,,2021-12-16T08:21:33,2021-12-16T15:47:49,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"E8328,03346099999,03318099999,F5682,03344099999,03265099999,03316099999,03351099999"
Burnley,2021-12-17,7.2,2.7,4.5,7.2,2.2,4,3.7,94.7,0.137,100,12.5,rain,0,0,15.2,7.7,118.4,1042.1,47.4,7.5,31.1,2.7,2,,2021-12-17T08:22:20,2021-12-17T15:48:02,0.44,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain in the morning and afternoon.,rain,"E8328,03346099999,03318099999,03344099999,03265099999,03316099999,03351099999"
Burnley,2021-12-18,4.5,2.1,3.5,4.2,0.5,1.9,3.2,98.4,0.294,100,25,rain,0,0,16.2,10.6,145.5,1040.8,82.4,4.7,7.7,0.7,0,,2021-12-18T08:23:03,2021-12-18T15:48:19,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"E8328,03346099999,03318099999,03344099999,03265099999,03316099999,03351099999"
Burnley,2021-12-19,3.3,0.4,2.2,3.2,-1,0.8,2.1,99.5,0.327,100,25,"rain,snow",0,0,14.7,8.8,58.8,1036.1,70.7,11.2,10.3,0.9,1,,2021-12-19T08:23:43,2021-12-19T15:48:39,0.5,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"E8328,03346099999,03318099999,03344099999,03265099999,03316099999,03351099999"
Burnley,2021-12-20,4.2,3.3,3.7,3.7,0.9,2,2.5,91.8,0.415,100,29.17,rain,0,0,17.4,10.5,98.4,1030.4,99.7,14,7.8,0.7,0,,2021-12-20T08:24:19,2021-12-20T15:49:03,0.54,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"E8328,03346099999,03318099999,03344099999,03265099999,03316099999,03351099999"
Burnley,2021-12-21,3.2,1.6,2.3,1.9,-1.5,-0.2,-0.3,82.6,0.031,100,4.17,rain,0,0,17.3,11.3,154,1025.6,99.8,21.2,7.1,0.6,0,,2021-12-21T08:24:52,2021-12-21T15:49:31,0.58,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"E8328,03346099999,03318099999,03344099999,03265099999,03316099999,03351099999"
Burnley,2021-12-22,4.5,-0.5,1.8,2.1,-3.5,-1.3,0,88,1.827,100,29.17,rain,0,0,19.9,15.9,142.2,1016.9,79.1,8.2,8.9,0.6,1,,2021-12-22T08:25:21,2021-12-22T15:50:03,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"E8328,03346099999,03318099999,03344099999,03265099999,03316099999,03351099999"
Burnley,2021-12-23,8.7,4.7,6.8,6,1.7,4.2,6,94.4,1.307,100,25,rain,0,0,32.9,18.3,220.1,1004.7,92.3,8.8,5,0.6,0,,2021-12-23T08:25:47,2021-12-23T15:50:38,0.65,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"E8328,03346099999,03318099999,03344099999,F1692,03265099999,03316099999,03351099999"
Burnley,2021-12-24,8.1,4.3,6.5,7.2,0,3.9,5.8,95.5,4.072,100,75,rain,0,0,34.4,22,94.1,1003.7,95.9,12.4,8.6,0.6,0,,2021-12-24T08:26:08,2021-12-24T15:51:17,0.68,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"E8328,03346099999,03318099999,03344099999,03265099999,03316099999,03351099999"
Burnley,2021-12-25,4.2,1.8,2.9,0.1,-3.5,-2,0.8,85.7,3.936,100,66.67,"rain,snow",0,0,45.2,29.8,107.2,1005.9,97.7,25.3,13.8,1.1,1,,2021-12-25T08:26:26,2021-12-25T15:52:00,0.72,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"E8328,03346099999,03318099999,F5682,03344099999,03265099999,03316099999,03351099999"
Burnley,2021-12-26,3.6,1.1,2.3,1.9,-3.8,-1.1,1.9,97,10.93,100,91.67,"rain,snow",2.3,2.4,37.4,23.6,119.1,1001,98.5,5.1,6.8,0.6,0,,2021-12-26T08:26:40,2021-12-26T15:52:46,0.75,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"E8328,03346099999,03318099999,03344099999,03265099999,03316099999,03351099999"
